Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,parent,depth,Source_NodeType,Target_NodeType,Unnamed: 0.1_y,similar_template_node,similarity
600971,1,554350,6054748,1,0,0,37.5294,-41.5884,36.8546,-45.2679,600971,-1,1,1,,,0
600971,1,578670,6054748,1,0,4,37.5294,-41.5884,5.37832,-166.434,600971,-1,1,1,,,0
600971,1,514322,6152414,1,0,0,37.5294,-41.5884,29.946,-50.4018,600971,-1,1,1,,,0
600971,1,652020,6149576,1,0,3,37.5294,-41.5884,-25.0993,-110.755,600971,-1,1,1,,,0
600971,0,624323,6140902,1,,,,,,,600971,-1,1,1,,,0
600971,1,548526,6250354,1,0,5,37.5294,-41.5884,21.8774,158.619,600971,-1,1,1,,,0
600971,1,477952,6250354,1,0,0,37.5294,-41.5884,31.3644,-32.758,600971,-1,1,1,,,0
600971,0,475027,6241479,1,,,,,,,600971,-1,1,1,,,0
600971,1,610693,6241479,1,0,1,37.5294,-41.5884,-33.6442,-14.4765,600971,-1,1,1,,,0
600971,0,564950,6224450,1,,,,,,,600971,-1,1,1,,,0
600971,0,583351,6238470,1,,,,,,,600971,-1,1,1,,,0
600971,1,528267,6238470,1,0,3,37.5294,-41.5884,-25.4433,-111.817,600971,-1,1,1,,,0
600971,0,518922,6238470,1,,,,,,,600971,-1,1,1,,,0
600971,0,625862,6341410,1,,,,,,,600971,-1,1,1,,,0
600971,1,616825,6341410,1,0,5,37.5294,-41.5884,20.6198,154.96,600971,-1,1,1,,,0
600971,0,477333,6341410,1,,,,,,,600971,-1,1,1,,,0
600971,0,602743,6402342,1,,,,,,,600971,-1,1,1,,,0
600971,1,639239,6483609,1,0,1,37.5294,-41.5884,-31.4828,-16.2099,600971,-1,1,1,,,0
600971,0,522496,6483609,1,,,,,,,600971,-1,1,1,,,0
600971,1,568722,6486523,1,0,1,37.5294,-41.5884,-28.8341,-16.8564,600971,-1,1,1,,,0
600971,0,610414,6567487,1,,,,,,,600971,-1,1,1,,,0
600971,1,583982,6567487,1,0,2,37.5294,-41.5884,-22.2744,92.4316,600971,-1,1,1,,,0
600971,0,515143,6567487,1,,,,,,,600971,-1,1,1,,,0
600971,0,515648,6582804,1,,,,,,,600971,-1,1,1,,,0
600971,0,485963,6585931,1,,,,,,,600971,-1,1,1,,,0
600971,1,602471,6585124,1,0,0,37.5294,-41.5884,29.1341,-42.6529,600971,-1,1,1,,,0
600971,0,638409,6585124,1,,,,,,,600971,-1,1,1,,,0
600971,0,584230,6686356,1,,,,,,,600971,-1,1,1,,,0
600971,1,596931,6667849,1,0,5,37.5294,-41.5884,24.0381,158.727,600971,-1,1,1,,,0
600971,1,590549,6655710,1,0,4,37.5294,-41.5884,5.77609,-161.955,600971,-1,1,1,,,0
600971,0,496361,6749477,1,,,,,,,600971,-1,1,1,,,0
600971,1,502251,6749477,1,0,2,37.5294,-41.5884,-25.6094,91.17,600971,-1,1,1,,,0
600971,0,468312,6781710,1,,,,,,,600971,-1,1,1,,,0
600971,1,482147,6781710,1,0,4,37.5294,-41.5884,1.69369,-165.417,600971,-1,1,1,,,0
600971,0,565484,6781710,1,,,,,,,600971,-1,1,1,,,0
600971,1,526482,6764459,1,0,1,37.5294,-41.5884,-28.1523,-10.0991,600971,-1,1,1,,,0
600971,0,532016,6901544,1,,,,,,,600971,-1,1,1,,,0
600971,0,494390,6839547,1,,,,,,,600971,-1,1,1,,,0
600971,1,644816,6881765,1,0,0,37.5294,-41.5884,30.33,-44.0333,600971,-1,1,1,,,0
600971,1,459049,6846496,1,0,2,37.5294,-41.5884,-22.2061,92.1694,600971,-1,1,1,,,0
600971,0,623375,6896191,1,,,,,,,600971,-1,1,1,,,0
600971,0,544445,6835693,1,,,,,,,600971,-1,1,1,,,0
600971,0,467666,6937233,1,,,,,,,600971,-1,1,1,,,0
600971,0,482944,7017139,1,,,,,,,600971,-1,1,1,,,0
600971,0,572758,7005620,1,,,,,,,600971,-1,1,1,,,0
600971,0,647532,7021028,1,,,,,,,600971,-1,1,1,,,0
600971,1,623692,7021028,1,0,1,37.5294,-41.5884,-26.4733,-10.8766,600971,-1,1,1,78,606730,89.66947351573626
600971,0,479707,7013748,1,,,,,,,600971,-1,1,1,,,0
600971,1,598646,7049182,1,0,3,37.5294,-41.5884,-25.7004,-110.825,600971,-1,1,1,,,0
600971,1,502114,7099708,1,0,5,37.5294,-41.5884,19.4247,154.506,600971,-1,1,1,33,71,99.72119674906888
600971,1,537930,7109178,1,0,3,37.5294,-41.5884,-25.7599,-109.912,600971,-1,1,1,,,0
600971,1,617545,7090833,1,0,0,37.5294,-41.5884,31.3191,-41.6826,600971,-1,1,1,,,0
600971,0,529765,7172329,1,,,,,,,600971,-1,1,1,,,0
600971,0,545770,7201673,1,,,,,,,600971,-1,1,1,,,0
600971,0,568510,7201673,1,,,,,,,600971,-1,1,1,,,0
600971,0,615950,7216107,1,,,,,,,600971,-1,1,1,,,0
600971,0,613149,7290754,1,,,,,,,600971,-1,1,1,,,0
600971,1,653101,7284247,1,0,4,37.5294,-41.5884,-2.74405,-166.655,600971,-1,1,1,,,0
600971,1,639432,7276970,1,0,4,37.5294,-41.5884,-2.85852,-165.422,600971,-1,1,1,,,0
600971,1,623729,7321484,1,0,0,37.5294,-41.5884,25.9343,-36.2064,600971,-1,1,1,,,0
600971,0,577710,7359122,1,,,,,,,600971,-1,1,1,,,0
600971,1,490882,7454939,1,0,2,37.5294,-41.5884,-23.3022,92.1876,600971,-1,1,1,,,0
600971,1,546119,7462085,1,0,3,37.5294,-41.5884,-24.9157,-110.947,600971,-1,1,1,,,0
600971,0,629585,7433762,1,,,,,,,600971,-1,1,1,15,80,71.05149522748019
600971,1,564483,7432416,1,0,0,37.5294,-41.5884,29.1218,-39.4022,600971,-1,1,1,,,0
600971,0,536163,7432416,1,,,,,,,600971,-1,1,1,31,75,85.34302301534572
600971,1,575992,7541217,1,0,4,37.5294,-41.5884,6.08363,-167.139,600971,-1,1,1,,,0
600971,0,471666,7552842,1,,,,,,,600971,-1,1,1,,,0
600971,1,537643,7552842,1,0,4,37.5294,-41.5884,-1.34657,-165.673,600971,-1,1,1,,,0
600971,0,574357,7591169,1,,,,,,,600971,-1,1,1,,,0
600971,1,466263,7557149,1,0,1,37.5294,-41.5884,-23.4122,-13.9055,600971,-1,1,1,,,0
600971,1,517933,7663696,1,0,4,37.5294,-41.5884,2.92436,-165.946,600971,-1,1,1,,,0
600971,1,525320,7633476,1,0,4,37.5294,-41.5884,2.10709,-163.251,600971,-1,1,1,,,0
600971,1,634347,7633476,1,0,1,37.5294,-41.5884,-31.5309,-12.9788,600971,-1,1,1,,,0
600971,0,565841,7705463,1,,,,,,,600971,-1,1,1,,,0
600971,1,494622,7698432,1,0,1,37.5294,-41.5884,-30.0052,-9.90865,600971,-1,1,1,,,0
600971,1,592618,7698432,1,0,1,37.5294,-41.5884,-27.7523,-10.5659,600971,-1,1,1,,,0
600971,0,513453,7712123,1,,,,,,,600971,-1,1,1,,,0
600971,0,539264,7691912,1,,,,,,,600971,-1,1,1,,,0
600971,0,614563,7692141,1,,,,,,,600971,-1,1,1,,,0
600971,1,546255,7799110,1,0,4,37.5294,-41.5884,1.25595,-168.04,600971,-1,1,1,,,0
600971,0,640694,7835400,1,,,,,,,600971,-1,1,1,,,0
600971,0,511477,7835400,1,,,,,,,600971,-1,1,1,,,0
600971,0,633611,7835400,1,,,,,,,600971,-1,1,1,,,0
600971,0,653683,7806371,1,,,,,,,600971,-1,1,1,,,0
600971,0,492268,7811017,1,,,,,,,600971,-1,1,1,,,0
600971,1,647996,7870614,1,0,1,37.5294,-41.5884,-25.5994,-8.53267,600971,-1,1,1,,,0
600971,0,556394,7870614,1,,,,,,,600971,-1,1,1,,,0
600971,1,634313,7870853,1,0,0,37.5294,-41.5884,35.97,-44.316,600971,-1,1,1,,,0
600971,1,485598,7920560,1,0,2,37.5294,-41.5884,-25.3337,89.9615,600971,-1,1,1,,,0
600971,1,536479,7978331,1,0,1,37.5294,-41.5884,-28.9688,-13.9635,600971,-1,1,1,,,0
600971,1,501744,7948827,1,0,0,37.5294,-41.5884,28.6392,-44.0564,600971,-1,1,1,,,0
600971,0,649531,7953159,1,,,,,,,600971,-1,1,1,,,0
600971,0,485934,7996379,1,,,,,,,600971,-1,1,1,,,0
600971,1,463758,7996379,1,0,0,37.5294,-41.5884,35.124,-43.3436,600971,-1,1,1,,,0
600971,0,605446,8098220,1,,,,,,,600971,-1,1,1,,,0
600971,1,613567,8098220,1,0,2,37.5294,-41.5884,-21.3133,93.0117,600971,-1,1,1,,,0
600971,1,636795,8068791,1,0,3,37.5294,-41.5884,-24.5845,-111.451,600971,-1,1,1,,,0
600971,1,596412,8054687,1,0,0,37.5294,-41.5884,28.0982,-45.9648,600971,-1,1,1,,,0
600971,0,521960,8038516,1,,,,,,,600971,-1,1,1,,,0
600971,0,491726,8038516,1,,,,,,,600971,-1,1,1,,,0
600971,1,575350,8046952,1,0,3,37.5294,-41.5884,-24.6132,-111.578,600971,-1,1,1,,,0
600971,1,513227,8046952,1,0,0,37.5294,-41.5884,30.9828,-45.492,600971,-1,1,1,,,0
600971,0,621318,8140204,1,,,,,,,600971,-1,1,1,,,0
600971,1,601860,8140204,1,0,4,37.5294,-41.5884,2.68802,-167.326,600971,-1,1,1,,,0
600971,0,642286,8131834,1,,,,,,,600971,-1,1,1,,,0
600971,1,470845,8133141,1,0,0,37.5294,-41.5884,36.8035,-39.9434,600971,-1,1,1,,,0
600971,1,620353,8203067,1,0,3,37.5294,-41.5884,-25.8632,-110.668,600971,-1,1,1,,,0
600971,0,465750,8122975,1,,,,,,,600971,-1,1,1,,,0
600971,1,463745,8237680,1,0,0,37.5294,-41.5884,32.6535,-46.6223,600971,-1,1,1,,,0
600971,0,626673,8237680,1,,,,,,,600971,-1,1,1,,,0
600971,1,556511,8247609,1,0,0,37.5294,-41.5884,31.2989,-45.2429,600971,-1,1,1,,,0
600971,0,648203,8245251,1,,,,,,,600971,-1,1,1,,,0
600971,1,484148,8211907,1,0,4,37.5294,-41.5884,5.22971,-159.916,600971,-1,1,1,,,0
600971,0,579758,8228882,1,,,,,,,600971,-1,1,1,,,0
600971,1,557565,8217208,1,0,5,37.5294,-41.5884,25.7695,157.126,600971,-1,1,1,,,0
600971,1,604965,8312097,1,0,3,37.5294,-41.5884,-25.2727,-111.371,600971,-1,1,1,,,0
600971,0,480960,8295507,1,,,,,,,600971,-1,1,1,,,0
600971,1,620558,8330098,1,0,2,37.5294,-41.5884,-17.4299,86.629,600971,-1,1,1,,,0
600971,0,492968,8413212,1,,,,,,,600971,-1,1,1,,,0
600971,0,650306,8405781,1,,,,,,,600971,-1,1,1,,,0
600971,0,637986,8405781,1,,,,,,,600971,-1,1,1,,,0
600971,0,594690,8413927,1,,,,,,,600971,-1,1,1,,,0
600971,1,506909,8413810,1,0,1,37.5294,-41.5884,-25.7457,-11.5259,600971,-1,1,1,,,0
600971,0,588083,8400129,1,,,,,,,600971,-1,1,1,,,0
600971,0,582804,8518002,1,,,,,,,600971,-1,1,1,,,0
600971,1,610775,8488638,1,0,2,37.5294,-41.5884,-20.3686,89.4529,600971,-1,1,1,,,0
600971,1,534850,8612818,1,0,2,37.5294,-41.5884,-19.0773,92.3973,600971,-1,1,1,,,0
600971,0,589521,8571553,1,,,,,,,600971,-1,1,1,,,0
600971,1,491805,8566109,1,0,2,37.5294,-41.5884,-24.8883,93.1131,600971,-1,1,1,,,0
600971,1,468497,8566109,1,0,3,37.5294,-41.5884,-25.5704,-111.367,600971,-1,1,1,,,0
600971,1,510890,8588066,1,0,0,37.5294,-41.5884,28.4852,-41.9968,600971,-1,1,1,,,0
600971,1,568258,8684569,1,0,1,37.5294,-41.5884,-28.671,-11.4651,600971,-1,1,1,,,0
600971,0,619425,8642338,1,,,,,,,600971,-1,1,1,,,0
600971,0,638448,8642338,1,,,,,,,600971,-1,1,1,,,0
600971,1,581391,8642338,1,0,3,37.5294,-41.5884,-24.7641,-110.307,600971,-1,1,1,,,0
600971,1,525743,8664339,1,0,5,37.5294,-41.5884,19.2314,158.065,600971,-1,1,1,,,0
600971,0,620714,8668097,1,,,,,,,600971,-1,1,1,,,0
600971,1,646559,8648436,1,0,1,37.5294,-41.5884,-25.0517,-13.1608,600971,-1,1,1,,,0
600971,0,476560,8742271,1,,,,,,,600971,-1,1,1,,,0
600971,1,587376,8735674,1,0,0,37.5294,-41.5884,43.1046,-45.9819,600971,-1,1,1,,,0
600971,0,492918,8737962,1,,,,,,,600971,-1,1,1,,,0
600971,0,631889,8737564,1,,,,,,,600971,-1,1,1,,,0
600971,0,626477,8815331,1,,,,,,,600971,-1,1,1,,,0
600971,0,652817,8829734,1,,,,,,,600971,-1,1,1,,,0
600971,1,595982,8829734,1,0,4,37.5294,-41.5884,0.320066,-168.999,600971,-1,1,1,,,0
600971,0,614367,8854936,1,,,,,,,600971,-1,1,1,,,0
600971,0,577725,8835614,1,,,,,,,600971,-1,1,1,,,0
600971,1,607995,8928207,1,0,4,37.5294,-41.5884,3.97927,-165.221,600971,-1,1,1,,,0
600971,1,650039,8928207,1,0,4,37.5294,-41.5884,2.42276,-166.158,600971,-1,1,1,,,0
600971,0,593589,9005880,1,,,,,,,600971,-1,1,1,,,0
600971,1,554907,9011365,1,0,4,37.5294,-41.5884,1.45978,-163.183,600971,-1,1,1,,,0
600971,1,575425,9079852,1,0,4,37.5294,-41.5884,-3.43953,-164.402,600971,-1,1,1,,,0
600971,0,611094,9085506,1,,,,,,,600971,-1,1,1,,,0
600971,1,464059,9085506,1,0,0,37.5294,-41.5884,32.1436,-44.961,600971,-1,1,1,,,0
600971,0,631515,9145137,1,,,,,,,600971,-1,1,1,,,0
600971,1,628544,9169524,1,0,4,37.5294,-41.5884,3.69647,-161.483,600971,-1,1,1,,,0
600971,1,510656,9186141,1,0,5,37.5294,-41.5884,22.0465,159.137,600971,-1,1,1,,,0
600971,0,501611,9195879,1,,,,,,,600971,-1,1,1,,,0
600971,0,464425,9216492,1,,,,,,,600971,-1,1,1,,,0
600971,0,559788,9266995,1,,,,,,,600971,-1,1,1,,,0
600971,1,596508,9266995,1,0,0,37.5294,-41.5884,28.0398,-41.7877,600971,-1,1,1,,,0
600971,1,514841,9279480,1,0,0,37.5294,-41.5884,30.5627,-41.386,600971,-1,1,1,,,0
600971,0,471952,9266667,1,,,,,,,600971,-1,1,1,,,0
600971,0,464491,9245247,1,,,,,,,600971,-1,1,1,,,0
600971,1,544875,9288991,1,0,2,37.5294,-41.5884,-18.7083,87.1944,600971,-1,1,1,,,0
600971,0,635009,9288991,1,,,,,,,600971,-1,1,1,,,0
600971,0,472690,9286631,1,,,,,,,600971,-1,1,1,,,0
600971,0,495135,9307468,1,,,,,,,600971,-1,1,1,,,0
600971,0,643042,9274603,1,,,,,,,600971,-1,1,1,,,0
600971,1,654342,9360899,1,0,1,37.5294,-41.5884,-29.3898,-14.8211,600971,-1,1,1,,,0
600971,1,574953,9360899,1,0,3,37.5294,-41.5884,-24.9238,-111.085,600971,-1,1,1,,,0
600971,0,513972,9340609,1,,,,,,,600971,-1,1,1,,,0
600971,0,577668,9340609,1,,,,,,,600971,-1,1,1,,,0
600971,0,503620,9340609,1,,,,,,,600971,-1,1,1,,,0
600971,1,630700,9333627,1,0,0,37.5294,-41.5884,40.2553,-37.3624,600971,-1,1,1,,,0
600971,1,616372,9332490,1,0,4,37.5294,-41.5884,-4.26735,-166.637,600971,-1,1,1,,,0
600971,1,536173,9427006,1,0,0,37.5294,-41.5884,32.184,-42.8728,600971,-1,1,1,,,0
600971,1,560532,9427006,1,0,2,37.5294,-41.5884,-18.7617,89.8558,600971,-1,1,1,,,0
600971,1,650279,9421931,1,0,3,37.5294,-41.5884,-25.8346,-110.973,600971,-1,1,1,,,0
600971,1,624271,9425171,1,0,0,37.5294,-41.5884,34.1169,-37.4537,600971,-1,1,1,,,0
600971,1,646681,9425171,1,0,0,37.5294,-41.5884,34.9743,-44.5727,600971,-1,1,1,,,0
600971,1,476708,9541470,1,0,2,37.5294,-41.5884,-25.0869,92.0776,600971,-1,1,1,,,0
600971,0,532270,9541470,1,,,,,,,600971,-1,1,1,,,0
600971,1,583232,9548540,1,0,4,37.5294,-41.5884,2.77061,-165.903,600971,-1,1,1,,,0
600971,1,479643,9510873,1,0,0,37.5294,-41.5884,30.8052,-36.644,600971,-1,1,1,,,0
600971,1,462686,9514159,1,0,0,37.5294,-41.5884,35.124,-41.8906,600971,-1,1,1,,,0
600971,1,469818,9514159,1,0,1,37.5294,-41.5884,-27.8109,-16.2808,600971,-1,1,1,,,0
600971,0,551093,9612015,1,,,,,,,600971,-1,1,1,,,0
600971,0,551529,9599084,1,,,,,,,600971,-1,1,1,,,0
600971,1,473587,9598533,1,0,0,37.5294,-41.5884,28.7017,-36.6338,600971,-1,1,1,,,0
600971,1,624051,9597977,1,0,5,37.5294,-41.5884,18.8616,153.499,600971,-1,1,1,,,0
600971,0,493315,9598006,1,,,,,,,600971,-1,1,1,,,0
600971,0,615126,9598006,1,,,,,,,600971,-1,1,1,,,0
600971,1,475709,9597463,1,0,3,37.5294,-41.5884,-25.0698,-110.917,600971,-1,1,1,,,0
600971,0,657648,9682503,1,,,,,,,600971,-1,1,1,,,0
600971,0,656323,9769721,1,,,,,,,600971,-1,1,1,,,0
600971,1,495487,9862567,1,0,1,37.5294,-41.5884,-32.3914,-16.549,600971,-1,1,1,,,0
600971,0,573678,9879354,1,,,,,,,600971,-1,1,1,,,0
600971,0,510694,9865822,1,,,,,,,600971,-1,1,1,,,0
600971,0,533003,9887042,1,,,,,,,600971,-1,1,1,,,0
600971,1,636914,9972046,1,0,4,37.5294,-41.5884,-2.91981,-172.598,600971,-1,1,1,,,0
600971,0,648762,9946103,1,,,,,,,600971,-1,1,1,,,0
600971,1,529823,9993991,1,0,5,37.5294,-41.5884,19.7885,155.842,600971,-1,1,1,,,0
600971,0,604976,9954390,1,,,,,,,600971,-1,1,1,,,0
600971,1,575181,9937699,1,0,2,37.5294,-41.5884,-21.6674,90.6827,600971,-1,1,1,,,0
600971,0,526128,10024517,1,,,,,,,600971,-1,1,1,,,0
600971,1,583591,10038014,1,0,0,37.5294,-41.5884,29.5042,-46.5945,600971,-1,1,1,,,0
600971,1,601259,10027246,1,0,3,37.5294,-41.5884,-24.9956,-110.829,600971,-1,1,1,,,0
600971,0,503523,10027246,1,,,,,,,600971,-1,1,1,,,0
600971,1,597469,10061314,1,0,4,37.5294,-41.5884,2.02447,-163.858,600971,-1,1,1,,,0
600971,1,629443,10110483,1,0,2,37.5294,-41.5884,-22.3203,90.5939,600971,-1,1,1,,,0
600971,0,581117,10112217,1,,,,,,,600971,-1,1,1,,,0
600971,0,640606,10149857,1,,,,,,,600971,-1,1,1,,,0
600971,1,565971,10149857,1,0,2,37.5294,-41.5884,-22.1973,89.2906,600971,-1,1,1,,,0
600971,1,532477,10253395,1,0,0,37.5294,-41.5884,30.0218,-45.3432,600971,-1,1,1,,,0
600971,1,587298,10246843,1,0,0,37.5294,-41.5884,29.8379,-39.8791,600971,-1,1,1,,,0
600971,0,462278,10316181,1,,,,,,,600971,-1,1,1,,,0
600971,1,480478,10290949,1,0,1,37.5294,-41.5884,-29.5966,-10.1208,600971,-1,1,1,,,0
600971,0,601362,10290949,1,,,,,,,600971,-1,1,1,,,0
600971,0,593166,10300938,1,,,,,,,600971,-1,1,1,0,0,45.32839894551523
600971,0,491431,10281643,1,,,,,,,600971,-1,1,1,,,0
600971,1,542117,10305171,1,0,0,37.5294,-41.5884,34.9075,-36.8263,600971,-1,1,1,,,0
600971,1,589271,10380028,1,0,0,37.5294,-41.5884,27.8433,-42.7459,600971,-1,1,1,,,0
600971,0,563553,10370942,1,,,,,,,600971,-1,1,1,,,0
600971,1,615692,10370942,1,0,2,37.5294,-41.5884,-18.8276,91.6063,600971,-1,1,1,,,0
600971,1,486532,10398819,1,0,0,37.5294,-41.5884,36.132,-38.1428,600971,-1,1,1,,,0
600971,0,501460,10468300,1,,,,,,,600971,-1,1,1,,,0
600971,1,554237,10467002,1,0,3,37.5294,-41.5884,-24.9795,-110.697,600971,-1,1,1,,,0
600971,0,599435,10562461,1,,,,,,,600971,-1,1,1,,,0
600971,1,646132,10576855,1,0,1,37.5294,-41.5884,-33.038,-15.6252,600971,-1,1,1,,,0
600971,1,599205,10608848,1,0,2,37.5294,-41.5884,-20.0409,90.6143,600971,-1,1,1,,,0
600971,1,553967,10545873,1,0,1,37.5294,-41.5884,-36.3601,-10.9703,600971,-1,1,1,,,0
600971,1,646009,10633443,1,0,2,37.5294,-41.5884,-21.3701,90.4512,600971,-1,1,1,,,0
600971,0,653824,10629403,1,,,,,,,600971,-1,1,1,,,0
600971,1,652120,10726566,1,0,1,37.5294,-41.5884,-30.7635,-10.5398,600971,-1,1,1,,,0
600971,0,579322,10726566,1,,,,,,,600971,-1,1,1,,,0
600971,0,597988,10717200,1,,,,,,,600971,-1,1,1,,,0
600971,0,457191,10802901,1,,,,,,,600971,-1,1,1,,,0
600971,1,653228,10839626,1,0,1,37.5294,-41.5884,-30.4125,-14.1672,600971,-1,1,1,,,0
600971,1,515829,10839626,1,0,2,37.5294,-41.5884,-22.9336,89.9324,600971,-1,1,1,,,0
600971,1,571971,10835405,1,0,4,37.5294,-41.5884,-1.0743,-165.257,600971,-1,1,1,,,0
600971,0,512628,10819448,1,,,,,,,600971,-1,1,1,,,0
600971,0,466442,10867244,1,,,,,,,600971,-1,1,1,,,0
600971,0,468601,10900208,1,,,,,,,600971,-1,1,1,,,0
600971,1,465841,10951439,1,0,2,37.5294,-41.5884,-22.8722,88.7354,600971,-1,1,1,,,0
600971,0,518638,10904431,1,,,,,,,600971,-1,1,1,,,0
600971,1,647234,10935010,1,0,4,37.5294,-41.5884,4.16576,-164.639,600971,-1,1,1,,,0
600971,1,496815,10902623,1,0,3,37.5294,-41.5884,-25.0744,-111.011,600971,-1,1,1,,,0
600971,0,526445,10989056,1,,,,,,,600971,-1,1,1,,,0
600971,0,526898,10982214,1,,,,,,,600971,-1,1,1,,,0
600971,1,580499,11011218,1,0,2,37.5294,-41.5884,-21.4416,90.2817,600971,-1,1,1,,,0
600971,0,651289,11011218,1,,,,,,,600971,-1,1,1,,,0
600971,1,538914,11059944,1,0,4,37.5294,-41.5884,1.1128,-169.7,600971,-1,1,1,,,0
600971,1,569805,11156962,1,0,5,37.5294,-41.5884,21.5618,157.618,600971,-1,1,1,,,0
600971,0,610616,11156962,1,,,,,,,600971,-1,1,1,,,0
600971,0,492340,11164015,1,,,,,,,600971,-1,1,1,,,0
600971,1,520140,11155244,1,0,0,37.5294,-41.5884,32.6591,-42.7273,600971,-1,1,1,,,0
600971,0,512581,11167969,1,,,,,,,600971,-1,1,1,,,0
600971,0,626669,11241005,1,,,,,,,600971,-1,1,1,,,0
600971,0,545167,11250770,1,,,,,,,600971,-1,1,1,,,0
600971,1,591260,11241285,1,0,0,37.5294,-41.5884,41.2913,-39.2657,600971,-1,1,1,,,0
600971,0,640924,11241285,1,,,,,,,600971,-1,1,1,,,0
600971,0,597379,11268980,1,,,,,,,600971,-1,1,1,,,0
600971,1,487507,11347843,1,0,5,37.5294,-41.5884,17.7098,155.473,600971,-1,1,1,,,0
600971,0,598058,11355393,1,,,,,,,600971,-1,1,1,,,0
600971,1,507214,11355393,1,0,4,37.5294,-41.5884,-5.08358,-170.126,600971,-1,1,1,,,0
600971,1,481408,11328162,1,0,3,37.5294,-41.5884,-24.6031,-110.411,600971,-1,1,1,,,0
600971,0,538328,11446583,1,,,,,,,600971,-1,1,1,,,0
600971,1,616793,11421363,1,0,0,37.5294,-41.5884,31.3405,-33.6551,600971,-1,1,1,,,0
600971,1,548382,11405664,1,0,3,37.5294,-41.5884,-24.7364,-111.086,600971,-1,1,1,,,0
600971,0,623692,11465308,1,,,,,,,600971,-1,1,1,78,606730,89.66947351573626
600971,0,464656,11419659,1,,,,,,,600971,-1,1,1,,,0
600971,0,605998,11526536,1,,,,,,,600971,-1,1,1,,,0
600971,1,646535,11551622,1,0,4,37.5294,-41.5884,3.72049,-173.588,600971,-1,1,1,,,0
600971,1,531594,11551622,1,0,3,37.5294,-41.5884,-25.1269,-110.494,600971,-1,1,1,,,0
600971,1,576717,11506827,1,0,4,37.5294,-41.5884,1.43303,-162.751,600971,-1,1,1,,,0
600971,1,654808,11500581,1,0,4,37.5294,-41.5884,0.0682349,-170.778,600971,-1,1,1,,,0
600971,1,522373,11493011,1,0,3,37.5294,-41.5884,-25.5727,-111.362,600971,-1,1,1,,,0
600971,0,511670,11493011,1,,,,,,,600971,-1,1,1,,,0
600971,0,585782,11504241,1,,,,,,,600971,-1,1,1,,,0
600971,0,461762,11554824,1,,,,,,,600971,-1,1,1,,,0
600971,1,629178,11707690,1,0,1,37.5294,-41.5884,-32.173,-15.0608,600971,-1,1,1,,,0
600971,0,621540,11693745,1,,,,,,,600971,-1,1,1,,,0
600971,1,568701,11668352,1,0,4,37.5294,-41.5884,4.08996,-166.242,600971,-1,1,1,,,0
600971,0,555369,11681179,1,,,,,,,600971,-1,1,1,,,0
600971,1,594696,11681154,1,0,0,37.5294,-41.5884,34.8363,-42.8385,600971,-1,1,1,,,0
600971,0,504577,11681154,1,,,,,,,600971,-1,1,1,,,0
600971,1,564693,11677458,1,0,4,37.5294,-41.5884,-2.76062,-168.425,600971,-1,1,1,,,0
600971,1,484488,11677458,1,0,0,37.5294,-41.5884,33.7074,-43.718,600971,-1,1,1,,,0
600971,0,498627,11796603,1,,,,,,,600971,-1,1,1,,,0
600971,1,623165,11785536,1,0,0,37.5294,-41.5884,30.9962,-42.5962,600971,-1,1,1,,,0
600971,0,473872,11888820,1,,,,,,,600971,-1,1,1,,,0
600971,1,580577,11865435,1,0,4,37.5294,-41.5884,-0.123334,-167.145,600971,-1,1,1,,,0
600971,1,516559,11865435,1,0,0,37.5294,-41.5884,32.992,-42.853,600971,-1,1,1,,,0
600971,1,464725,11878176,1,0,4,37.5294,-41.5884,1.22351,-166.343,600971,-1,1,1,,,0
600971,1,583593,11842269,1,0,1,37.5294,-41.5884,-26.9053,-12.3309,600971,-1,1,1,,,0
600971,1,568995,11848680,1,0,0,37.5294,-41.5884,34.6047,-36.5175,600971,-1,1,1,,,0
600971,0,605782,11988056,1,,,,,,,600971,-1,1,1,,,0
600971,1,610081,11940876,1,0,4,37.5294,-41.5884,1.16076,-161.701,600971,-1,1,1,,,0
600971,1,573801,11947256,1,0,3,37.5294,-41.5884,-25.1276,-111.867,600971,-1,1,1,,,0
600971,1,480840,11980825,1,0,0,37.5294,-41.5884,35.3634,-39.777,600971,-1,1,1,,,0
600971,1,522924,11980825,1,0,3,37.5294,-41.5884,-25.2325,-110.345,600971,-1,1,1,,,0
600971,0,477813,11927296,1,,,,,,,600971,-1,1,1,,,0
600971,0,594298,11956844,1,,,,,,,600971,-1,1,1,,,0
600971,0,459130,11956844,1,,,,,,,600971,-1,1,1,,,0
600971,1,596210,11925614,1,0,2,37.5294,-41.5884,-24.5492,90.2712,600971,-1,1,1,,,0
600971,0,630268,11924336,1,,,,,,,600971,-1,1,1,,,0
600971,1,532295,11950533,1,0,1,37.5294,-41.5884,-27.6703,-8.67803,600971,-1,1,1,,,0
600971,0,544739,12013256,1,,,,,,,600971,-1,1,1,,,0
600971,1,507795,12025854,1,0,1,37.5294,-41.5884,-28.9531,-11.1187,600971,-1,1,1,,,0
600971,0,598852,12010904,1,,,,,,,600971,-1,1,1,,,0
600971,1,534283,12010904,1,0,4,37.5294,-41.5884,3.71254,-161.641,600971,-1,1,1,,,0
